Bank,Title,Description,Published Date,URL,Sentiment,Sentiment Score
Citigroup,"American Healthcare REIT, Inc. (NYSE:AHR) Shares Acquired by Vanguard Group Inc.","Vanguard Group Inc. grew its holdings in shares of American Healthcare REIT, Inc. (NYSE:AHR – Free Report) by 94.8% during the 4th quarter, according to the company in its most recent 13F filing with the Securities & Exchange Commission. The fund owned 15,357…",2025-04-02T07:46:54Z,https://www.etfdailynews.com/2025/04/02/american-healthcare-reit-inc-nyseahr-shares-acquired-by-vanguard-group-inc/,Positive,0.6381
Citigroup,Vanguard Group Inc. Has $483.22 Million Holdings in Cushman & Wakefield plc (NYSE:CWK),"Vanguard Group Inc. trimmed its holdings in Cushman & Wakefield plc (NYSE:CWK – Free Report) by 1.1% in the fourth quarter, Holdings Channel reports. The institutional investor owned 36,943,107 shares of the company’s stock after selling 426,685 shares during…",2025-04-02T07:46:52Z,https://www.etfdailynews.com/2025/04/02/vanguard-group-inc-has-483-22-million-holdings-in-cushman-wakefield-plc-nysecwk/,Neutral,0.7745
Citigroup,"Vanguard Group Inc. Reduces Position in THOR Industries, Inc. (NYSE:THO)","Vanguard Group Inc. reduced its position in shares of THOR Industries, Inc. (NYSE:THO – Free Report) by 3.6% in the 4th quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commission. The fund owned 5,050,097 share…",2025-04-02T07:46:52Z,https://www.etfdailynews.com/2025/04/02/vanguard-group-inc-reduces-position-in-thor-industries-inc-nysetho/,Neutral,0.6574
Citigroup,Industria de Diseño Textil (OTCMKTS:IDEXY) Stock Crosses Below 50-Day Moving Average – Time to Sell?,"Industria de Diseño Textil, S.A. (OTCMKTS:IDEXY – Get Free Report) crossed below its 50-day moving average during trading on Tuesday . The stock has a 50-day moving average of $26.48 and traded as low as $24.87. Industria de Diseño Textil shares last traded a…",2025-04-02T07:44:51Z,https://www.etfdailynews.com/2025/04/02/industria-de-diseno-textil-otcmktsidexy-stock-crosses-below-50-day-moving-average-time-to-sell/,Neutral,0.8433
Citigroup,Oppenheimer Increases AT&T (NYSE:T) Price Target to $32.00,"AT&T (NYSE:T – Free Report) had its target price upped by Oppenheimer from $27.00 to $32.00 in a report released on Tuesday,Benzinga reports. The firm currently has an outperform rating on the technology company’s stock. Other analysts have also recently issu…",2025-04-02T07:44:50Z,https://www.etfdailynews.com/2025/04/02/oppenheimer-increases-att-nyset-price-target-to-32-00/,Neutral,0.5725
Citigroup,"Teacher Retirement System of Texas Invests $267,000 in Global Payments Inc. (NYSE:GPN)","Teacher Retirement System of Texas acquired a new stake in shares of Global Payments Inc. (NYSE:GPN – Free Report) in the fourth quarter, HoldingsChannel reports. The firm acquired 2,382 shares of the business services provider’s stock, valued at approximatel…",2025-04-02T07:44:48Z,https://www.etfdailynews.com/2025/04/02/teacher-retirement-system-of-texas-invests-267000-in-global-payments-inc-nysegpn/,Neutral,0.9116
Citigroup,"Teacher Retirement System of Texas Sells 134,081 Shares of Macy’s, Inc. (NYSE:M)","Teacher Retirement System of Texas lessened its holdings in shares of Macy’s, Inc. (NYSE:M – Free Report) by 88.5% during the fourth quarter, according to the company in its most recent filing with the Securities and Exchange Commission. The institutional inv…",2025-04-02T07:42:47Z,https://www.etfdailynews.com/2025/04/02/teacher-retirement-system-of-texas-sells-134081-shares-of-macys-inc-nysem/,Neutral,0.7082
Citigroup,"Teacher Retirement System of Texas Buys Shares of 20,725 Afya Limited (NASDAQ:AFYA)","Teacher Retirement System of Texas purchased a new position in shares of Afya Limited (NASDAQ:AFYA – Free Report) in the 4th quarter, according to its most recent 13F filing with the Securities & Exchange Commission. The firm purchased 20,725 shares of the co…",2025-04-02T07:42:47Z,https://www.etfdailynews.com/2025/04/02/teacher-retirement-system-of-texas-buys-shares-of-20725-afya-limited-nasdaqafya/,Neutral,0.9267
Citigroup,"Syndax Pharmaceuticals, Inc. (NASDAQ:SNDX) Shares Acquired by Teacher Retirement System of Texas","Teacher Retirement System of Texas lifted its holdings in Syndax Pharmaceuticals, Inc. (NASDAQ:SNDX – Free Report) by 18.7% during the 4th quarter, HoldingsChannel.com reports. The institutional investor owned 22,769 shares of the company’s stock after purcha…",2025-04-02T07:42:46Z,https://www.etfdailynews.com/2025/04/02/syndax-pharmaceuticals-inc-nasdaqsndx-shares-acquired-by-teacher-retirement-system-of-texas/,Neutral,0.555
Citigroup,Short Interest in Baxter International Inc. (NYSE:BAX) Decreases By 12.7%,"Baxter International Inc. (NYSE:BAX – Get Free Report) was the target of a significant decrease in short interest during the month of March. As of March 15th, there was short interest totalling 18,330,000 shares, a decrease of 12.7% from the February 28th tot…",2025-04-02T07:41:00Z,https://www.etfdailynews.com/2025/04/02/short-interest-in-baxter-international-inc-nysebax-decreases-by-12-7/,Neutral,0.8594
Citigroup,"Thrivent Financial for Lutherans Purchases 1,042 Shares of Paycom Software, Inc. (NYSE:PAYC)","Thrivent Financial for Lutherans raised its holdings in Paycom Software, Inc. (NYSE:PAYC – Free Report) by 29.8% in the fourth quarter, Holdings Channel reports. The firm owned 4,539 shares of the software maker’s stock after purchasing an additional 1,042 sh…",2025-04-02T07:36:49Z,https://www.etfdailynews.com/2025/04/02/thrivent-financial-for-lutherans-purchases-1042-shares-of-paycom-software-inc-nysepayc/,Positive,0.6107
Citigroup,"Commonwealth Equity Services LLC Has $920,000 Holdings in Blue Owl Capital Co. III (NYSE:OBDE)","Commonwealth Equity Services LLC increased its position in Blue Owl Capital Co. III (NYSE:OBDE – Free Report) by 160.3% in the fourth quarter, according to its most recent 13F filing with the SEC. The firm owned 63,787 shares of the company’s stock after purc…",2025-04-02T07:36:48Z,https://www.etfdailynews.com/2025/04/02/commonwealth-equity-services-llc-has-920000-holdings-in-blue-owl-capital-co-iii-nyseobde/,Positive,0.5718
Citigroup,Commonwealth Equity Services LLC Purchases New Holdings in Oklo Inc. (NYSE:OKLO),"Commonwealth Equity Services LLC acquired a new stake in shares of Oklo Inc. (NYSE:OKLO – Free Report) in the 4th quarter, according to its most recent disclosure with the Securities and Exchange Commission. The institutional investor acquired 41,288 shares o…",2025-04-02T07:34:50Z,https://www.etfdailynews.com/2025/04/02/commonwealth-equity-services-llc-purchases-new-holdings-in-oklo-inc-nyseoklo/,Neutral,0.9207
Citigroup,Commonwealth Equity Services LLC Grows Holdings in Mettler-Toledo International Inc. (NYSE:MTD),"Commonwealth Equity Services LLC raised its stake in Mettler-Toledo International Inc. (NYSE:MTD – Free Report) by 19.5% during the fourth quarter, according to its most recent filing with the Securities and Exchange Commission (SEC). The fund owned 706 share…",2025-04-02T07:34:49Z,https://www.etfdailynews.com/2025/04/02/commonwealth-equity-services-llc-grows-holdings-in-mettler-toledo-international-inc-nysemtd/,Neutral,0.7454
Citigroup,"Quantbot Technologies LP Takes Position in Expensify, Inc. (NASDAQ:EXFY)","Quantbot Technologies LP purchased a new stake in shares of Expensify, Inc. (NASDAQ:EXFY – Free Report) during the fourth quarter, Holdings Channel reports. The institutional investor purchased 20,300 shares of the company’s stock, valued at approximately $68…",2025-04-02T07:31:06Z,https://www.etfdailynews.com/2025/04/02/quantbot-technologies-lp-takes-position-in-expensify-inc-nasdaqexfy/,Neutral,0.8812
Citigroup,United Parcel Service (NYSE:UPS) Given New $120.00 Price Target at Susquehanna,"United Parcel Service (NYSE:UPS – Free Report) had its target price trimmed by Susquehanna from $130.00 to $120.00 in a research note issued to investors on Tuesday morning,Benzinga reports. The firm currently has a neutral rating on the transportation compan…",2025-04-02T07:31:03Z,https://www.etfdailynews.com/2025/04/02/united-parcel-service-nyseups-given-new-120-00-price-target-at-susquehanna/,Neutral,0.9045
Citigroup,Brf S.A. (NYSE:BRFS) Holdings Trimmed by Quantbot Technologies LP,"Quantbot Technologies LP reduced its position in shares of Brf S.A. (NYSE:BRFS – Free Report) by 88.0% during the fourth quarter, Holdings Channel.com reports. The fund owned 12,949 shares of the company’s stock after selling 94,800 shares during the quarter.…",2025-04-02T07:30:47Z,https://www.etfdailynews.com/2025/04/02/brf-s-a-nysebrfs-holdings-trimmed-by-quantbot-technologies-lp/,Neutral,0.8627
Citigroup,"Corient Private Wealth LLC Decreases Position in Rocket Lab USA, Inc. (NASDAQ:RKLB)","Corient Private Wealth LLC decreased its position in shares of Rocket Lab USA, Inc. (NASDAQ:RKLB – Free Report) by 19.5% during the fourth quarter, according to the company in its most recent disclosure with the Securities & Exchange Commission. The fund owne…",2025-04-02T07:24:48Z,https://www.etfdailynews.com/2025/04/02/corient-private-wealth-llc-decreases-position-in-rocket-lab-usa-inc-nasdaqrklb/,Neutral,0.5676
Citigroup,Redfin Co. (NASDAQ:RDFN) Stake Lessened by Corient Private Wealth LLC,"Corient Private Wealth LLC lessened its holdings in Redfin Co. (NASDAQ:RDFN – Free Report) by 22.5% in the 4th quarter, according to the company in its most recent disclosure with the Securities & Exchange Commission. The firm owned 28,795 shares of the compa…",2025-04-02T07:24:46Z,https://www.etfdailynews.com/2025/04/02/redfin-co-nasdaqrdfn-stake-lessened-by-corient-private-wealth-llc/,Neutral,0.685
Citigroup,"Corient Private Wealth LLC Has $202,000 Holdings in KBR, Inc. (NYSE:KBR)","Corient Private Wealth LLC cut its holdings in shares of KBR, Inc. (NYSE:KBR – Free Report) by 79.8% during the 4th quarter, according to the company in its most recent disclosure with the Securities and Exchange Commission. The institutional investor owned 3…",2025-04-02T07:22:52Z,https://www.etfdailynews.com/2025/04/02/corient-private-wealth-llc-has-202000-holdings-in-kbr-inc-nysekbr/,Neutral,0.5599
Citigroup,"Corient Private Wealth LLC Increases Position in O-I Glass, Inc. (NYSE:OI)","Corient Private Wealth LLC increased its stake in shares of O-I Glass, Inc. (NYSE:OI – Free Report) by 13.4% during the fourth quarter, according to the company in its most recent disclosure with the Securities & Exchange Commission. The fund owned 16,544 sha…",2025-04-02T07:22:51Z,https://www.etfdailynews.com/2025/04/02/corient-private-wealth-llc-increases-position-in-o-i-glass-inc-nyseoi/,Neutral,0.5542
Citigroup,Research Analysts’ Weekly Ratings Updates for Trade Desk (TTD),Several analysts have recently updated their ratings and price targets for Trade Desk (NASDAQ: TTD): 3/31/2025 – Trade Desk had its price target lowered by analysts at Wells Fargo & Company from $101.00 to $72.00. They now have an “overweight” rating on the s…,2025-04-02T07:22:50Z,https://www.etfdailynews.com/2025/04/02/research-analysts-weekly-ratings-updates-for-trade-desk-ttd/,Neutral,0.6965
Citigroup,Thrivent Financial for Lutherans Has $1 Million Position in International Flavors & Fragrances Inc. (NYSE:IFF),"Thrivent Financial for Lutherans lessened its stake in shares of International Flavors & Fragrances Inc. (NYSE:IFF – Free Report) by 2.0% during the 4th quarter, HoldingsChannel reports. The firm owned 11,862 shares of the specialty chemicals company’s stock …",2025-04-02T07:22:49Z,https://www.etfdailynews.com/2025/04/02/thrivent-financial-for-lutherans-has-1-million-position-in-international-flavors-fragrances-inc-nyseiff/,Neutral,0.874
Citigroup,MongoDB (NASDAQ:MDB) Price Target Lowered to $330.00 at Citigroup,"MongoDB (NASDAQ:MDB – Free Report) had its price objective trimmed by Citigroup from $430.00 to $330.00 in a report released on Tuesday morning, MarketBeat reports. The brokerage currently has a buy rating on the stock. Several other research firms have also …",2025-04-02T07:20:53Z,https://www.etfdailynews.com/2025/04/02/mongodb-nasdaqmdb-price-target-lowered-to-330-00-at-citigroup/,Neutral,0.8992
Citigroup,Barclays Initiates Coverage on SouthState (NASDAQ:SSB),"Barclays began coverage on shares of SouthState (NASDAQ:SSB – Free Report) in a research report report published on Tuesday, MarketBeat Ratings reports. The brokerage issued an overweight rating and a $120.00 price objective on the bank’s stock. SSB has been …",2025-04-02T07:18:58Z,https://www.etfdailynews.com/2025/04/02/barclays-initiates-coverage-on-southstate-nasdaqssb/,Neutral,0.8583
Citigroup,"Chesapeake Energy (NASDAQ:EXE) Stock Price Expected to Rise, Mizuho Analyst Says","Chesapeake Energy (NASDAQ:EXE – Free Report) had its target price lifted by Mizuho from $132.00 to $136.00 in a report issued on Tuesday,Benzinga reports. They currently have an outperform rating on the stock. Several other research firms have also recently c…",2025-04-02T07:16:49Z,https://www.etfdailynews.com/2025/04/02/chesapeake-energy-nasdaqexe-stock-price-expected-to-rise-mizuho-analyst-says/,Neutral,0.5504
Citigroup,SITE Centers Corp. (NYSE:SITC) Sees Significant Decline in Short Interest,"SITE Centers Corp. (NYSE:SITC – Get Free Report) saw a significant decline in short interest in March. As of March 15th, there was short interest totalling 4,210,000 shares, a decline of 12.5% from the February 28th total of 4,810,000 shares. Based on an aver…",2025-04-02T07:16:47Z,https://www.etfdailynews.com/2025/04/02/site-centers-corp-nysesitc-sees-significant-decline-in-short-interest/,Neutral,0.5856
Citigroup,Mizuho Issues Positive Forecast for EQT (NYSE:EQT) Stock Price,"EQT (NYSE:EQT – Free Report) had its price objective lifted by Mizuho from $57.00 to $60.00 in a research report report published on Tuesday morning,Benzinga reports. Mizuho currently has an outperform rating on the oil and gas producer’s stock. Other equitie…",2025-04-02T07:14:49Z,https://www.etfdailynews.com/2025/04/02/mizuho-issues-positive-forecast-for-eqt-nyseeqt-stock-price/,Neutral,0.5682
Citigroup,S.A. Mason LLC Has $5.56 Million Holdings in Apple Inc. (NASDAQ:AAPL),"S.A. Mason LLC cut its holdings in shares of Apple Inc. (NASDAQ:AAPL – Free Report) by 1.3% during the fourth quarter, Holdings Channel.com reports. The fund owned 22,185 shares of the iPhone maker’s stock after selling 293 shares during the period. Apple acc…",2025-04-02T07:08:53Z,https://www.etfdailynews.com/2025/04/02/s-a-mason-llc-has-5-56-million-holdings-in-apple-inc-nasdaqaapl/,Neutral,0.7983
Citigroup,Hodges Capital Management Inc. Lowers Holdings in Apple Inc. (NASDAQ:AAPL),"Hodges Capital Management Inc. lowered its holdings in Apple Inc. (NASDAQ:AAPL – Free Report) by 2.4% in the fourth quarter, according to its most recent disclosure with the SEC. The institutional investor owned 78,782 shares of the iPhone maker’s stock after…",2025-04-02T07:08:52Z,https://www.etfdailynews.com/2025/04/02/hodges-capital-management-inc-lowers-holdings-in-apple-inc-nasdaqaapl/,Neutral,0.5776
Citigroup,"Raymond James Financial Inc. Invests $1.62 Million in Lumen Technologies, Inc. (NYSE:LUMN)","Raymond James Financial Inc. acquired a new stake in Lumen Technologies, Inc. (NYSE:LUMN – Free Report) in the 4th quarter, HoldingsChannel reports. The institutional investor acquired 305,867 shares of the technology company’s stock, valued at approximately …",2025-04-02T07:06:49Z,https://www.etfdailynews.com/2025/04/02/raymond-james-financial-inc-invests-1-62-million-in-lumen-technologies-inc-nyselumn/,Neutral,0.9156
Citigroup,Raymond James Financial Inc. Takes $1.54 Million Position in The New York Times Company (NYSE:NYT),"Raymond James Financial Inc. bought a new stake in shares of The New York Times Company (NYSE:NYT – Free Report) in the 4th quarter, according to its most recent 13F filing with the Securities and Exchange Commission. The institutional investor bought 29,673 …",2025-04-02T07:06:48Z,https://www.etfdailynews.com/2025/04/02/raymond-james-financial-inc-takes-1-54-million-position-in-the-new-york-times-company-nysenyt/,Neutral,0.908
Citigroup,Ulta Beauty (NASDAQ:ULTA) Stock Rating Upgraded by The Goldman Sachs Group,"The Goldman Sachs Group upgraded shares of Ulta Beauty (NASDAQ:ULTA – Free Report) from a neutral rating to a buy rating in a research note published on Tuesday, MarketBeat reports. They currently have $423.00 price objective on the specialty retailer’s stock…",2025-04-02T07:04:46Z,https://www.etfdailynews.com/2025/04/02/ulta-beauty-nasdaqulta-stock-rating-upgraded-by-the-goldman-sachs-group/,Neutral,0.5642
Wells Fargo,Inside Credit One Bank—And How Two Men Made Billions Exploiting People With Bad Credit,"Here’s the exclusive story of how Credit One's owners Ben Navarro and his elusive Wall Street partner became multibillionaires: ""It felt a little slimy.""",2025-04-02T10:30:00Z,https://www.forbes.com/sites/jemimamcevoy/2025/04/01/inside-credit-one-ben-navarro-emma-navarro-brett-hildebrand-bank-and-how-two-men-made-billions-exploiting-people-with-bad-credit/,Neutral,0.7272
Wells Fargo,"Etsy price target lowered by $1 at Wells Fargo, here's why","See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…",2025-04-02T10:26:07Z,https://thefly.com/permalinks/entry.php/id4098786/ETSY-Etsy-price-target-lowered-by--at-Wells-Fargo-heres-why,Neutral,0.7588
Wells Fargo,Analitycy ostrzegają przed inwestycją w Teslę. „Ból inwestorów mógł się jeszcze nie skończyć”,"Analityk Wells Fargo rekomenduje „niedoważaj” dla walorów Tesli z ceną docelową o ponad 50 proc. niższą od tej z początku kwietnia. Ekspert JP Morgan uważa, że wśród amerykańskich producentów z powodu zmieniającego się otoczenia „Tesla ma najwięcej do stracen…",2025-04-02T10:23:56Z,https://www.bankier.pl/wiadomosc/Analitycy-ostrzegaja-przed-inwestycja-w-Tesle-Bol-inwestorow-mogl-sie-jeszcze-nie-skonczyc-8918257.html,Neutral,0.8383
Wells Fargo,Vanguard Group Inc. Decreases Holdings in Park Hotels & Resorts Inc. (NYSE:PK),"Vanguard Group Inc. cut its stake in Park Hotels & Resorts Inc. (NYSE:PK – Free Report) by 5.7% during the 4th quarter, according to its most recent Form 13F filing with the Securities and Exchange Commission (SEC). The firm owned 30,447,449 shares of the fin…",2025-04-02T09:54:58Z,https://www.etfdailynews.com/2025/04/02/vanguard-group-inc-decreases-holdings-in-park-hotels-resorts-inc-nysepk/,Neutral,0.708
Wells Fargo,Sei Investments Co. Trims Stake in Ashland Inc. (NYSE:ASH),"Sei Investments Co. decreased its stake in shares of Ashland Inc. (NYSE:ASH – Free Report) by 9.5% in the 4th quarter, according to its most recent Form 13F filing with the SEC. The institutional investor owned 73,405 shares of the basic materials company’s s…",2025-04-02T09:46:48Z,https://www.etfdailynews.com/2025/04/02/sei-investments-co-trims-stake-in-ashland-inc-nyseash/,Neutral,0.6373
Wells Fargo,Climate Finance Finds Itself at a Pivotal Moment in History,"Wall Street is scrambling to ditch the green transition for short-term gain. But in the long run, the reversal could prove to be very expensive.",2025-04-02T09:36:04Z,https://financialpost.com/pmn/business-pmn/climate-finance-finds-itself-at-a-pivotal-moment-in-history,Neutral,0.5056
Wells Fargo,Alphabet Inc. (NASDAQ:GOOGL) Shares Sold by Sykon Capital LLC,"Sykon Capital LLC trimmed its holdings in Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 10.8% during the fourth quarter, according to the company in its most recent filing with the Securities & Exchange Commission. The institutional investor owned 1,129 share…",2025-04-02T09:24:46Z,https://www.etfdailynews.com/2025/04/02/alphabet-inc-nasdaqgoogl-shares-sold-by-sykon-capital-llc/,Neutral,0.8209
Wells Fargo,Yavrio connects with five largest US bank for embedded corporate payments,"Open Banking fintech, Yavrio, has announced it is now connected to corporate accounts at Wells Fargo, J.P. Morgan, Citi Bank, Bank of America and U.S Bank, the five largest banks in the US, as it expands internationally.",2025-04-02T09:20:41Z,https://www.finextra.com/pressarticle/105046/yavrio-connects-with-five-largest-us-bank-for-embedded-corporate-payments,Neutral,0.662
Wells Fargo,Federal Realty Investment Trust (NYSE:FRT) Shares Sold by Corebridge Financial Inc.,"Corebridge Financial Inc. lessened its holdings in shares of Federal Realty Investment Trust (NYSE:FRT – Free Report) by 3.0% during the 4th quarter, according to its most recent disclosure with the SEC. The institutional investor owned 18,162 shares of the r…",2025-04-02T09:10:52Z,https://www.etfdailynews.com/2025/04/02/federal-realty-investment-trust-nysefrt-shares-sold-by-corebridge-financial-inc/,Neutral,0.8183
Wells Fargo,Wells Fargo sees 5 reasons investors should brace for Tesla stock to drop another 50%,"Wells Fargo maintains 'Underweight' rating on Tesla, citing no stock rebound soon.
- Tesla's vehicle deliveries are expected to decline in Europe, China, and the US.
- Earnings may drop 25% by 2025 due to lower deliveries and lower profit margins because of p…",2025-04-02T09:09:29Z,https://biztoc.com/x/33f22b3478679898,Negative,0.7053
Wells Fargo,"KLP Kapitalforvaltning AS Acquires New Position in Carter’s, Inc. (NYSE:CRI)","KLP Kapitalforvaltning AS acquired a new stake in shares of Carter’s, Inc. (NYSE:CRI – Free Report) in the fourth quarter, according to its most recent 13F filing with the Securities and Exchange Commission. The firm acquired 12,500 shares of the textile make…",2025-04-02T08:44:49Z,https://www.etfdailynews.com/2025/04/02/klp-kapitalforvaltning-as-acquires-new-position-in-carters-inc-nysecri/,Neutral,0.926
Wells Fargo,"Sei Investments Co. Raises Holdings in Zions Bancorporation, National Association (NASDAQ:ZION)","Sei Investments Co. grew its holdings in Zions Bancorporation, National Association (NASDAQ:ZION – Free Report) by 39.7% during the 4th quarter, according to the company in its most recent 13F filing with the Securities & Exchange Commission. The fund owned 9…",2025-04-02T08:42:59Z,https://www.etfdailynews.com/2025/04/02/sei-investments-co-raises-holdings-in-zions-bancorporation-national-association-nasdaqzion/,Positive,0.6404
Wells Fargo,"Nixon Peabody Trust Co. Purchases 449 Shares of Amazon.com, Inc. (NASDAQ:AMZN)","Nixon Peabody Trust Co. grew its holdings in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 0.2% during the fourth quarter, HoldingsChannel reports. The firm owned 201,895 shares of the e-commerce giant’s stock after purchasing an additional 449 shares during th…",2025-04-02T08:42:58Z,https://www.etfdailynews.com/2025/04/02/nixon-peabody-trust-co-purchases-449-shares-of-amazon-com-inc-nasdaqamzn/,Neutral,0.5664
Wells Fargo,"Corebridge Financial Inc. Cuts Stock Holdings in Enphase Energy, Inc. (NASDAQ:ENPH)","Corebridge Financial Inc. reduced its stake in Enphase Energy, Inc. (NASDAQ:ENPH – Free Report) by 5.6% in the fourth quarter, according to its most recent filing with the Securities and Exchange Commission. The fund owned 33,482 shares of the semiconductor c…",2025-04-02T08:27:12Z,https://www.etfdailynews.com/2025/04/02/corebridge-financial-inc-cuts-stock-holdings-in-enphase-energy-inc-nasdaqenph/,Neutral,0.8033
Wells Fargo,"Corebridge Financial Inc. Acquires 7,770 Shares of Clearwater Analytics Holdings, Inc. (NYSE:CWAN)","Corebridge Financial Inc. grew its holdings in Clearwater Analytics Holdings, Inc. (NYSE:CWAN – Free Report) by 9.6% in the fourth quarter, according to the company in its most recent 13F filing with the SEC. The institutional investor owned 88,908 shares of …",2025-04-02T08:27:11Z,https://www.etfdailynews.com/2025/04/02/corebridge-financial-inc-acquires-7770-shares-of-clearwater-analytics-holdings-inc-nysecwan/,Positive,0.6324
Wells Fargo,Corebridge Financial Inc. Reduces Position in Globe Life Inc. (NYSE:GL),"Corebridge Financial Inc. reduced its holdings in Globe Life Inc. (NYSE:GL – Free Report) by 10.7% during the 4th quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission. The institutional investor owne…",2025-04-02T08:27:11Z,https://www.etfdailynews.com/2025/04/02/corebridge-financial-inc-reduces-position-in-globe-life-inc-nysegl/,Neutral,0.5613
Wells Fargo,Vanguard Group Inc. Has $461.23 Million Position in Boyd Gaming Co. (NYSE:BYD),"Vanguard Group Inc. cut its position in shares of Boyd Gaming Co. (NYSE:BYD – Free Report) by 1.3% during the 4th quarter, according to its most recent filing with the Securities and Exchange Commission (SEC). The fund owned 6,358,223 shares of the company’s …",2025-04-02T08:26:59Z,https://www.etfdailynews.com/2025/04/02/vanguard-group-inc-has-461-23-million-position-in-boyd-gaming-co-nysebyd/,Neutral,0.6918
Wells Fargo,"The Interpublic Group of Companies, Inc. (NYSE:IPG) Stake Decreased by Corebridge Financial Inc.","Corebridge Financial Inc. lessened its stake in The Interpublic Group of Companies, Inc. (NYSE:IPG – Free Report) by 5.4% in the fourth quarter, according to its most recent filing with the Securities & Exchange Commission. The institutional investor owned 88…",2025-04-02T08:26:53Z,https://www.etfdailynews.com/2025/04/02/the-interpublic-group-of-companies-inc-nyseipg-stake-decreased-by-corebridge-financial-inc/,Neutral,0.8232
Wells Fargo,Vanguard Group Inc. Has $498.06 Million Stake in EPR Properties (NYSE:EPR),"Vanguard Group Inc. reduced its holdings in EPR Properties (NYSE:EPR – Free Report) by 0.3% during the 4th quarter, according to its most recent filing with the Securities and Exchange Commission (SEC). The institutional investor owned 11,248,058 shares of th…",2025-04-02T08:24:57Z,https://www.etfdailynews.com/2025/04/02/vanguard-group-inc-has-498-06-million-stake-in-epr-properties-nyseepr/,Neutral,0.558
Wells Fargo,"Vanguard Group Inc. Buys 1,974,823 Shares of Newell Brands Inc. (NASDAQ:NWL)","Vanguard Group Inc. grew its stake in Newell Brands Inc. (NASDAQ:NWL – Free Report) by 4.4% in the 4th quarter, according to its most recent filing with the Securities and Exchange Commission (SEC). The fund owned 46,892,882 shares of the company’s stock afte…",2025-04-02T08:24:54Z,https://www.etfdailynews.com/2025/04/02/vanguard-group-inc-buys-1974823-shares-of-newell-brands-inc-nasdaqnwl/,Neutral,0.5003
Wells Fargo,Integer Holdings Co. (NYSE:ITGR) Shares Bought by Vanguard Group Inc.,"Vanguard Group Inc. increased its holdings in Integer Holdings Co. (NYSE:ITGR – Free Report) by 0.2% during the 4th quarter, HoldingsChannel reports. The fund owned 3,835,570 shares of the medical equipment provider’s stock after acquiring an additional 8,473…",2025-04-02T08:24:53Z,https://www.etfdailynews.com/2025/04/02/integer-holdings-co-nyseitgr-shares-bought-by-vanguard-group-inc/,Neutral,0.6052
Wells Fargo,"LPL Financial LLC Purchases 28,398 Shares of Houlihan Lokey, Inc. (NYSE:HLI)","LPL Financial LLC increased its position in Houlihan Lokey, Inc. (NYSE:HLI – Free Report) by 50.9% in the 4th quarter, according to the company in its most recent disclosure with the Securities and Exchange Commission (SEC). The firm owned 84,159 shares of th…",2025-04-02T08:19:11Z,https://www.etfdailynews.com/2025/04/02/lpl-financial-llc-purchases-28398-shares-of-houlihan-lokey-inc-nysehli/,Positive,0.6936
Wells Fargo,LPL Financial LLC Boosts Holdings in Pool Co. (NASDAQ:POOL),"LPL Financial LLC boosted its holdings in Pool Co. (NASDAQ:POOL – Free Report) by 7.8% in the 4th quarter, according to its most recent filing with the Securities and Exchange Commission (SEC). The firm owned 41,596 shares of the specialty retailer’s stock af…",2025-04-02T08:19:09Z,https://www.etfdailynews.com/2025/04/02/lpl-financial-llc-boosts-holdings-in-pool-co-nasdaqpool/,Positive,0.7442
Wells Fargo,"LPL Financial LLC Acquires 10,894 Shares of Seagate Technology Holdings plc (NASDAQ:STX)","LPL Financial LLC raised its stake in Seagate Technology Holdings plc (NASDAQ:STX – Free Report) by 6.9% during the fourth quarter, according to the company in its most recent Form 13F filing with the SEC. The institutional investor owned 169,918 shares of th…",2025-04-02T08:19:05Z,https://www.etfdailynews.com/2025/04/02/lpl-financial-llc-acquires-10894-shares-of-seagate-technology-holdings-plc-nasdaqstx/,Neutral,0.5302
Wells Fargo,Mplx Lp (NYSE:MPLX) Shares Sold by LPL Financial LLC,"LPL Financial LLC decreased its holdings in Mplx Lp (NYSE:MPLX – Free Report) by 5.6% during the 4th quarter, according to the company in its most recent disclosure with the SEC. The fund owned 317,548 shares of the pipeline company’s stock after selling 18,9…",2025-04-02T08:18:59Z,https://www.etfdailynews.com/2025/04/02/mplx-lp-nysemplx-shares-sold-by-lpl-financial-llc/,Negative,0.5995
Wells Fargo,"LPL Financial LLC Has $14.89 Million Position in Gartner, Inc. (NYSE:IT)","LPL Financial LLC grew its holdings in Gartner, Inc. (NYSE:IT – Free Report) by 0.6% in the fourth quarter, HoldingsChannel reports. The institutional investor owned 30,726 shares of the information technology services provider’s stock after acquiring an addi…",2025-04-02T08:18:53Z,https://www.etfdailynews.com/2025/04/02/lpl-financial-llc-has-14-89-million-position-in-gartner-inc-nyseit/,Positive,0.6462
